x	y	cluster	words
-42.795975	-37.60514	19	accompany
7.6704617	17.231325	0	withdrew
7.999358	-4.4073577	14	forget
42.66497	16.373587	2	alleviated
-5.221534	-0.6157718	19	proficient
1.0461487	9.202865	18	totally
16.802795	7.434678	10	thirty
26.751795	-4.7032995	19	mayoralty
44.64275	31.082668	19	Painful
9.169489	-27.723816	2	luncheon
37.611786	40.716015	12	speedy
-2.2116196	-46.09807	2	instruct
1.7665331	-41.939995	0	accomplished
14.489746	-5.6960816	10	entailed
-38.848076	-42.82941	2	felicitations
52.91562	27.46241	10	LIABLE
26.492626	19.02006	10	unjust
-6.152582	4.5231147	12	appeal
-4.7876873	-13.359802	17	mind
-50.674522	10.231605	18	pglaf
-40.45619	24.377697	0	blind
7.6147695	-4.398158	2	enjoyments
-14.274562	-33.639362	19	recognized
-47.492485	-6.8783407	2	resuming
-2.8554246	-29.03958	19	solace
-49.654755	5.9064817	19	vulgarity
38.63135	8.79957	19	scolded
-49.968307	-14.82731	18	confusion
16.473373	23.312658	7	well
-42.30837	12.627996	2	fell
23.292412	24.799038	2	screen
19.273464	4.2556996	12	restrictions
-3.7635965	-30.31868	2	Smiles
-7.7519917	55.925888	8	sensible
-43.773476	-30.194384	19	costing
12.934086	32.05956	16	went
-52.010223	-14.516159	19	errand
-3.1143348	-14.357375	19	serving
-0.41533896	9.546496	12	security
38.50609	13.878913	2	sequel
-51.8941	-14.70696	5	really
31.654783	26.982275	12	preserved
0.00674628	-29.594025	6	immediately
1.4267887	-42.15282	2	remind
30.70147	14.656013	0	warm
14.853579	4.2611456	19	Occupied
26.093952	15.170587	10	deficient
-10.960581	-14.5764475	2	station
6.231947	5.099793	19	retirement
30.908115	16.016699	2	daughter_
35.498013	23.797998	19	resisting
-2.8382971	-21.880781	18	beginning
3.5441966	-41.0779	0	income
9.089511	4.6791415	19	hatred
23.35407	24.713614	2	See
3.8546467	11.604734	18	bad
15.994353	16.260025	10	occasional
26.070255	21.295794	8	event
26.933386	3.8510683	19	dissuaded
-12.692562	48.861244	12	continual
28.353739	24.173374	10	sisterly
19.99118	19.593304	12	fonder
36.910866	8.177802	17	also
9.121448	-9.430008	2	throat
25.88486	11.020974	14	copy
-30.689386	35.216087	18	property
-49.789204	-13.074819	19	stole
-29.162554	-36.985054	0	dreaded
11.601912	-18.778234	2	carpets
33.102894	25.038664	0	enumerating
22.729893	22.546713	19	stability
28.828712	-0.83408767	12	trusted
-18.909477	-43.802032	10	held
24.400751	15.141714	2	noon
15.71399	2.435851	10	fatigue
-8.57312	-37.30829	12	reject
-46.448616	-24.021479	14	seem
9.296133	-0.9850477	0	overcome
37.08339	23.274763	12	cool
24.408705	40.559013	6	present
-34.873554	-40.23262	18	servants
-49.492958	11.003031	12	loose
-0.46354893	-37.418686	2	40
20.988401	8.73472	19	_your
15.180902	24.445093	10	supply
-37.240494	-39.54457	12	Aye
-38.87343	-31.649035	19	popularity
24.907747	6.542196	19	Single
-34.76327	-42.558464	12	strike
6.4814057	17.042381	12	considerably
21.537266	13.378743	8	relations
-5.3058558	-15.1727705	16	Lucas
-1.242478	-20.938068	19	proclaim
-46.767105	-34.85915	10	mortification
46.824116	18.414103	10	quit
39.491962	17.103447	2	fruits
-27.050966	-38.537766	19	lamented
-2.1512702	-34.845486	3	information
0.37625027	-17.666037	0	established
25.779734	1.8651216	2	Respect
-2.7481036	-30.626497	19	disarm
0.57245743	-17.430477	10	acutely
-19.680796	-51.924694	19	attitude
5.4183626	-33.425186	0	explanation
-6.9969525	-38.357292	2	disliked
-38.45797	29.374298	2	Italian
29.546423	16.071075	2	invitations
24.543884	15.404544	2	GUTENBERG-tm
14.787821	-14.150081	19	Breakfast
12.553102	-7.92407	12	devoted
-1.0300783	14.528888	10	lead
21.583271	17.686367	6	Gardiner
-11.568151	-18.684526	19	heedless
22.315502	19.516457	2	fender
28.606184	25.927906	2	facts
-5.940724	-27.0825	12	pitied
-21.899677	43.124207	4	though
-23.56931	-46.968716	2	ceremonies
45.620186	18.718245	19	nothings
50.349308	17.843721	10	wondering
-7.521422	-14.11243	2	refreshing
-2.3694108	-42.86125	19	Family
-9.099217	-46.50173	19	Send
-49.226036	-0.842183	19	postilions
-48.918137	-28.4087	17	side
-28.834013	-52.403122	18	generous
33.28432	36.792076	19	nowhere
-8.236525	-44.78656	2	harm
-54.499733	-16.155258	12	forwards
6.2699547	-18.404936	8	whatever
-32.382767	-40.671776	12	benevolence
-3.2875333	3.4987144	2	negatived
29.881191	19.482782	12	firmest
48.919834	28.795273	2	invariably
-25.964231	-41.04007	2	winking
-35.072575	33.50373	12	closest
29.46024	35.917583	19	masters
-48.031105	-32.116707	19	unanswerable
3.633234	-23.907436	3	silence
9.017492	19.146412	19	Phillipses
-10.227501	53.135887	19	impassable
-38.676197	-39.3803	2	augment
-37.402752	-32.23443	8	repeated
3.6212487	6.5439796	2	finances
-2.7051208	-23.518396	2	fronted
43.992043	32.79033	19	self-willed
20.798285	-1.5179378	2	stone
2.3550408	-17.30132	17	town
28.917557	35.360184	10	ventured
34.904987	12.285862	17	neither
43.4164	35.852432	2	payment
-9.6927185	-1.0619738	14	yes
21.230722	6.259675	12	notions
-15.194807	-22.063778	18	flatter
-3.3913538	-35.46668	19	deaden
-50.53473	-24.07711	12	familiar
-47.509277	-22.150692	12	_tête-à-tête_
17.718332	7.876301	19	inherit
-51.962852	-26.481377	12	supplied
13.525147	17.274536	19	adhered
-40.42971	-41.235123	12	despise
-39.617702	-44.17507	19	Convinced
40.219128	32.422592	12	nonproprietary
-14.846948	-51.376392	0	hard
10.554137	20.2228	2	desertion
0.9450747	-23.931025	19	shed
0.003535991	-31.740402	18	low
-6.3734717	-33.53514	8	serious
18.339916	-2.5590656	19	gladly
-6.505705	-10.512124	19	revealing
-24.255917	-40.15105	2	punish
-39.922432	-37.20613	2	connect
3.323193	-11.975426	0	folly
-51.159527	3.0510628	12	pretending
-24.191078	45.234898	19	well-known
-10.098563	-28.268808	19	reckoned
7.67736	1.1622342	10	collected
13.066424	1.3082972	2	directing
-6.30191	-21.259531	3	marry
13.019011	-19.351215	12	keeps
-33.885395	-50.92468	18	evils
43.63174	24.908545	0	finished
2.8784757	-14.086108	6	attention
-23.384192	41.05847	19	peculiarity
-37.919506	-34.03193	18	incapable
5.4979224	-30.808987	19	intrepidity
8.429674	-27.94163	8	written
19.450855	8.011503	19	fireplace
17.603722	35.578197	0	active
-2.486253	-44.450653	12	surely
54.587185	22.174295	2	LIZZY
21.691954	37.1579	2	offense
53.610302	24.999474	2	44
-30.760246	34.610744	12	Lakes
23.872849	5.061691	2	brothers
20.145573	38.14067	19	unprepared
-47.857117	3.5943253	2	untamed
-41.83956	-31.673765	8	avoid
-47.838577	-6.469044	19	borrow
5.464625	16.621208	10	divided
7.930239	5.4944158	2	nominally
-47.241535	-12.352172	3	right
-25.919348	-40.945606	0	embarrassment
-10.606243	-44.709244	2	vanish
-36.71372	-42.525417	12	extensive
-38.61901	-43.828045	19	farthing
-27.881613	-41.838146	2	contribute
9.155272	-27.892426	10	points
22.522081	18.918785	19	begun
-27.921303	34.237087	12	complimented
-54.6268	-1.7481538	12	impertinent
-27.485933	36.8383	8	anxious
-27.384094	33.276855	12	conference
9.86301	14.838181	14	attended
-40.74181	-25.203747	2	assuring
25.226023	-4.343744	19	soldiers
24.698637	30.971878	6	A
-46.810028	-25.479525	8	_that_
-42.69055	-43.129635	8	_her_
-12.567008	48.807648	0	Updated
14.428918	15.884199	12	contented
15.256595	9.799914	19	meadows
-44.14652	-25.21419	12	withheld
-52.075497	-14.586597	19	shield
-6.8177257	-14.422853	19	denominated
10.098178	-17.698166	10	David
38.26574	20.4559	12	swamp
-52.512375	3.8191376	2	gaieties
-47.6482	-21.632952	2	nnight
12.188143	12.387837	19	unfrequently
-5.4448547	-5.338746	2	trimming
-38.834633	29.411118	19	intimidated
-46.683346	-27.14643	12	successful
28.704973	5.434467	10	becomes
-36.45404	28.600325	0	12
-49.592857	-23.426483	12	occurring
-30.697554	-51.167	12	malicious
47.85833	25.277454	10	7
-27.182842	-46.32524	12	49
-8.61308	6.211112	10	reasonably
-41.016945	-40.72181	2	substance
-8.166226	-30.8802	19	harp
35.82237	-3.1872978	12	52
13.444017	7.463522	19	puzzled
1.9068398	-11.689113	19	appeals
48.912537	15.838293	18	vexation
3.4752781	-26.558237	19	loveliest
-17.136877	-46.129528	14	eldest
-43.83808	-26.411722	12	disturbance
-4.9710197	-13.217649	6	walk
-24.566233	44.31937	2	spreading
-46.142086	11.741557	12	struggle
26.254501	24.435682	2	despicably
-46.00306	15.466459	19	retrospective
-45.125175	-41.963272	12	precipitate
-6.6392837	-9.4120865	2	suffers
-18.220661	43.962734	12	intervals
-50.892006	-21.972761	12	condemned
-53.170364	-17.527994	19	miserly
12.6517	-19.613276	19	journeys
-19.382584	-39.896694	19	eyeing
18.163094	12.6316595	0	heartily
35.800945	19.437433	0	exertion
-47.488876	11.817091	2	revival
26.091906	7.8134365	19	overtaken
-49.131863	-29.802505	2	incur
7.208909	8.39704	2	Mission
-9.800212	-10.532758	8	circumstances
-33.85799	-45.467587	19	treasured
-16.381294	-21.32793	19	recommendations
10.501772	9.637866	10	adds
28.215647	7.205521	12	corporation
42.327137	24.522022	10	IS
-10.846494	-21.644926	18	itself
40.723522	18.273258	17	husband
-12.616856	-45.54031	12	accused
29.854937	30.544077	2	shoe-roses
42.134804	24.25963	12	donation
-24.995974	-47.38153	12	transport
9.322339	-23.27129	2	absurdities
10.17107	30.89785	4	more
14.538704	28.525614	18	contempt
23.394478	4.0158505	19	worthless
-6.50159	-20.062998	0	quietly
12.876705	-0.8766886	19	victory
37.788433	25.875143	0	consent
6.4031863	20.357313	3	why
-18.159834	44.31996	0	sudden
-2.5347528	-47.352478	17	What
10.654365	18.674181	19	enormity
-36.48548	-46.37661	12	contradictions
-38.122524	-45.538998	2	dimensions
3.1371822	-38.027447	19	substitute
8.798338	8.919148	19	sized
39.20179	33.017735	12	continuing
-43.951305	23.485107	14	Well
-51.96462	8.285518	19	therein
18.102839	20.38387	0	reflections
21.96604	3.3753016	10	escaped
16.333017	31.393768	12	hot
43.005367	13.783628	12	sign
-12.630655	-34.473923	12	correct
-54.425064	-5.927661	2	inventing
-26.549831	-47.432686	14	excellent
20.64821	-12.845484	12	accompanying
-48.140285	-2.2189918	0	kindly
-17.933146	-46.5224	19	remarked
19.582903	12.494156	10	fashion
15.0347	21.465595	8	immediate
44.095963	31.531658	18	expressions
-4.6181636	-36.972317	2	repented
47.204857	18.790497	2	disagreement
-0.9428238	-4.8025393	12	resounding
-10.647509	-43.048775	19	puffed
-1.6025006	-4.584164	18	says
33.129627	10.96533	2	W.
10.579393	-5.0925784	12	slightest
4.080655	13.669726	12	good-natured
-4.3864484	-26.827274	12	weary
3.0852337	-0.29128036	0	begged
-26.835552	-53.3214	2	obsequiousness
-1.4701842	-17.81881	10	despised
15.074585	-14.008073	19	energetic
24.880962	12.47156	2	proportionate
41.595314	10.580994	8	extremely
-5.6179137	-40.04446	14	conviction
-50.376133	-15.839093	10	below
15.588406	9.896125	12	Office
15.858756	-24.603346	14	assistance
-6.674206	-17.59592	18	hurry
-46.88025	-25.184038	12	ramble
-11.552966	-44.114334	2	Email
-51.26477	-14.722862	2	boisterously
-1.8996195	-12.678821	2	apologies
51.06038	30.022036	19	market-town
46.491215	10.864766	10	nearest
2.8139877	13.126998	3	particular
45.602642	27.965857	10	dispatched
-55.094288	-19.44452	10	arisen
33.558243	17.279661	2	Christian
-14.590695	-31.94358	12	perceiving
31.948223	24.913446	2	parsonage
-17.211836	46.46308	0	study
-2.0564313	-37.145836	2	Gregory
41.841393	4.533131	19	vehemence
5.768332	-0.5665072	16	towards
-53.61661	-2.034541	19	persevering
-2.6419806	-30.312069	2	accounting
-8.293275	-25.022028	19	illustration
-25.508642	-42.155502	2	profusion
-27.592245	-45.232716	2	safest
39.778057	12.938272	3	early
34.05057	-2.0761864	2	insincere
25.60601	34.772964	1	whose
-11.48821	-46.44093	2	hardship
14.471591	-19.24655	2	conditions
6.3075075	28.85873	2	forbade
-49.0506	-19.847403	19	_foundation_
47.129814	17.942513	12	11
-11.157349	-24.703274	12	hackney
-48.726696	-23.531116	2	glories
47.001167	17.935905	2	occupation
-46.788445	-17.958458	14	accept
-43.21657	7.305222	6	uncle
28.941721	24.882586	8	public
-5.517589	-32.12468	12	clearly
-27.788532	39.092808	2	impose
-5.692503	10.334704	19	peculiarities
-34.55944	28.846628	2	intricate
-16.914125	-36.82933	18	lay
1.296572	-20.742252	2	Britain
12.041004	24.178337	12	mildness
7.45932	-14.100294	2	intentionally
44.893597	16.91789	6	opinion
-11.440155	-6.96466	16	even
21.581785	4.89427	19	endurable
22.800219	11.638047	12	Warwick
-3.8001037	-11.714956	14	necessity
16.94359	-7.858683	19	supplying
-28.44675	38.42286	10	talents
-27.830023	39.54663	2	overflows
27.150576	18.669914	2	stands
26.876104	18.249718	10	grown
42.763206	28.035366	2	RIGHT
-9.021856	-29.293415	2	effusion
11.106948	-14.7487955	19	adept
2.2672813	-16.2387	2	Pardon
35.968555	30.313728	2	consoling
-49.097416	-23.506012	2	singling
-23.853924	-54.07091	10	guest
52.26629	19.874216	2	rapturously
-38.86798	27.30718	12	WITH
49.557888	10.873673	19	consequent
-41.01474	-31.371872	2	Professor
-13.145577	48.813217	10	fearful
49.249973	34.040947	2	2001
3.8625927	-7.1617208	2	observations
5.312908	-4.477173	10	professed
-45.197628	-29.074844	3	pounds
-43.022823	7.58563	19	stirs
-51.35556	-25.17991	0	stayed
2.1661124	-22.626904	2	resistance
-48.229183	-12.173579	19	mischance
9.536353	-16.514	19	withstood
2.2553747	-18.911125	10	studying
-8.743034	-15.810104	12	CONTRACT
-53.145596	-8.3055315	19	amiss
16.737097	-3.078066	19	undone
-47.793327	5.1580715	19	vows
-41.962498	-46.4014	18	speech
-25.544975	-51.889572	2	vouch
-0.3067538	12.719034	10	represented
0.20546342	-19.453335	12	presents
51.576466	19.526724	10	grandeur
42.074802	16.500175	12	adorned
-7.9795485	54.55324	19	member
-33.157227	-39.442467	0	deny
-47.40253	-36.757233	0	sound
-54.916656	-4.1806307	19	_shall_
-10.363787	-26.337696	0	concluded
32.99418	25.401197	19	headquarters
3.8823369	-7.061021	19	griefs
-6.187621	-24.997978	12	prodigiously
-5.679041	-3.8153586	2	royalty
-45.525692	-24.51385	19	_of_
-52.858006	-4.320674	2	benefited
9.829124	9.422575	19	doubtful
20.498583	21.08319	12	livery
30.900791	34.81445	12	adventure
15.993691	-1.7637401	12	paint
24.883013	1.9194174	3	necessary
2.8174984	-5.3104787	2	proprietary
-10.113663	-24.784933	19	strictest
44.205013	20.476799	10	lawn
-7.936988	-38.883427	12	trying
-33.27949	31.386356	2	excite
25.583666	29.064697	12	entity
-46.397713	-35.00833	2	hurts
23.781345	10.583071	19	trials
-8.226593	-41.27824	2	_may_
27.647434	-3.8513267	12	indelicacy
7.13972	-1.342006	0	neighbour
-55.22682	-18.191364	2	Redistribution
-17.848143	-39.44194	2	shock
49.056854	18.185534	10	dining-room
-3.5885031	-3.8094053	19	rival
7.3942294	18.52749	19	representations
-21.547865	-37.19025	2	Esq
49.047535	20.5627	10	careful
17.141281	7.595722	2	recreation
45.7151	24.938957	19	chin
3.756853	19.75397	12	42671
-53.500576	-4.42612	2	displease
-50.487022	4.1375103	2	protesting
5.090743	-20.3621	12	killed
-23.66907	42.128117	12	_She_
-0.879794	-28.269829	18	thank
-34.44308	25.179045	2	self-conceit
-18.998241	43.726295	12	conveyed
6.9011993	-15.496506	19	accede
32.051533	33.488342	2	thoroughly
45.97201	16.983465	16	both
-5.148139	56.037148	14	moreover
-31.252272	36.86359	15	have
-42.251392	23.143265	19	qualification
-10.713912	57.90914	19	backward
19.323725	26.106537	19	requester
26.063074	0.28584555	2	gay
-49.657356	-3.0027728	3	agreeable
46.581593	37.52278	16	pleasure
13.782394	-9.2828665	18	House
-13.886398	-47.67486	2	COLLINS
14.653354	30.44456	19	precluding
6.9256735	-31.312548	2	bounty
51.632347	24.957617	2	refrained
-21.220688	45.646572	2	_prudently_
37.72086	28.678457	2	hysterics
-46.361534	15.633913	19	footing
22.952358	12.736221	19	EDW
-12.727215	50.049866	0	decided
33.041416	23.13154	2	unmoved
-23.113855	-43.34775	2	undertaken
-43.645664	-28.922098	19	outstrip
22.090162	-9.136962	2	acrimony
-18.157211	44.772312	12	alacrity
43.341423	41.475742	6	general
-47.444862	-5.876291	1	family
19.378447	-13.859227	19	rightful
51.36117	31.18734	18	elder
15.3533325	0.30509242	2	equivalent
6.6337113	-24.934555	2	relates
25.949997	35.452065	2	Lately
-12.228921	-38.78505	2	warded
15.756015	11.392022	2	Another
0.6958516	8.794277	12	firm
-4.642637	-11.084555	2	whence
13.4068365	8.721482	2	audible
-23.973816	-40.341805	0	longed
11.016283	8.190143	2	_sentiment_
33.7828	-3.0120878	16	Colonel
0.54103905	-21.484959	19	economically
-37.338455	-33.359608	19	grace
-22.418036	40.664616	2	port
4.868039	-8.442652	1	enough
7.2975025	-19.822811	2	cucumber
-16.001709	-49.681087	19	sketch
38.53176	29.40215	10	depended
17.157581	-7.779209	2	deductible
31.159113	-4.703753	18	License
41.4412	31.708727	12	replying
-35.88923	33.0163	2	male
32.509834	-2.06187	0	performed
-0.26500618	-12.084093	0	introduce
27.690456	17.71403	12	save
-0.5882345	-46.164764	2	sing
-43.639965	-43.281765	2	betray
32.9741	25.383997	19	convenience
-41.19249	18.912878	19	stiffly
-44.32657	-41.370346	10	conscience
-5.238643	-38.475918	12	cordial
-17.791824	49.33234	0	comply
9.030253	19.297686	2	genuine
-27.856098	-38.904827	18	tea
-50.682346	-10.773006	2	ridge
31.662144	3.3827727	18	eight
42.624035	23.387295	18	story
9.159443	-33.462112	2	trembling
-0.1062122	-29.4758	19	disagreeably
-15.013988	-49.91419	2	luck
33.540985	30.494698	19	Reflection
-21.884172	-48.647453	2	South
-35.970654	24.361761	2	unmarked
45.632385	29.285995	10	hastened
18.416538	18.729715	14	opposite
53.78863	36.482506	0	format
18.073135	14.19255	18	disappointed
22.813192	-2.717387	2	vexations
26.071102	8.104031	19	_talk_
-0.5072944	-25.653296	19	reflecting
-40.11487	27.388279	0	wanting
39.85774	35.595673	12	readiness
30.861658	32.373	18	meaning
-55.57926	-11.978763	12	faithful
43.763573	18.532187	8	sir
20.48312	2.762132	12	militia
0.4424136	-21.35782	10	deference
39.593334	20.898659	19	Stoke
-16.068998	47.76837	2	unbending
-20.563404	-54.37502	19	super-excellent
6.8695006	-10.925275	10	opposed
12.402721	4.978449	12	disconcerted
19.285097	-12.536027	2	special
14.58852	9.183158	18	rational
43.93279	19.790813	18	follow
-51.29349	-31.188698	0	endeavours
-14.136584	-51.986847	2	flaming
-13.790265	-25.633812	12	laughter
-2.504405	-5.9329453	2	grandfather
1.0215291	-16.449144	19	annual
-54.660587	-16.007883	12	ensued
41.36655	28.829512	12	barefaced
-39.44528	-36.925213	2	forbore
32.417187	32.382442	2	reliance
55.57933	27.867842	2	decline
-40.270412	20.032661	19	flying
10.09928	1.6239487	0	listening
-31.396336	35.95618	10	abroad
2.9702766	-31.194517	2	earl
-40.94206	25.503626	2	spoilt
-37.127228	-34.67934	6	here
11.74719	-17.847733	14	visitors
40.70027	37.058247	10	defects
-54.416378	-5.6623983	2	disservice
-49.257126	-24.806824	10	online
36.32615	42.934532	0	status
-4.6995106	-12.082873	10	unfortunate
1.0273304	16.59337	12	passage
24.651625	18.653181	12	warranties
18.547207	11.210791	19	Whenever
-43.732243	14.969216	12	sensation
14.647834	-5.086889	12	recovered
46.210785	33.594166	12	tables
6.6605663	-23.069994	12	resentful
-28.724024	-53.04699	0	rose
-45.430782	-21.015343	12	filled
-51.16989	-5.5876575	2	trepidation
-9.596523	53.152805	10	downstairs
-8.300447	-39.70147	19	brittle
41.343765	40.80326	2	mature
26.918854	13.465978	12	breaking
-9.401868	-7.4082513	10	ACTUAL
-0.5533416	-9.740745	2	Oakham
49.004944	36.405216	12	ingenious
-9.445912	-49.474987	1	over
-54.971146	-1.6325413	14	seated
5.892501	10.716395	12	38
1.8070531	14.243151	19	engrossing
-20.269686	-37.18938	10	tranquillity
26.329931	29.511087	8	several
14.912315	18.224537	2	broke
-42.37488	-44.60678	2	attentively
-5.1918273	-16.411816	19	impressed
14.268606	-2.245338	2	coldly
26.561157	-0.6982097	12	hoping
-46.549515	-11.926487	2	artful
46.60924	39.974113	2	surmises
15.931099	-7.824179	19	although
12.553506	-7.611319	0	warmth
2.6054194	2.599178	19	September
-3.2666225	-39.005344	2	antagonist
-17.623533	-49.379692	10	THOSE
-50.814884	-22.455208	2	sneering
26.96752	18.532972	19	lying
-36.38799	28.623049	14	trust
